master_order_id,dist_names,retailer_names,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,R_Rank,F_Rank,M_Rank,RFM_Score,Clust,Customer_Segment
27729,DistName3,RetailerID123,247,1,156.14,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27730,DistName6,RetailerID94,247,15,2955.09,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27731,DistName7,RetailerID200,247,4,312.24,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27732,DistName7,RetailerID51,247,5,492.33,4,3,5,80.0,60.0,100.0,4.29,0,High Value Customers
27733,DistName3,RetailerID90,247,9,830.08,4,4,4,80.0,80.0,80.0,4.0,0,Medium Value Customers
27734,DistName3,RetailerID95,247,7,1220.84,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27735,DistName7,RetailerID90,247,29,13460.64,4,5,1,80.0,100.0,20.0,2.57,5,Potential-Medium Customers
27736,DistName1,RetailerID119,247,1,32.78,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27737,DistName3,RetailerID8,247,1,47.14,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27738,DistName3,RetailerID214,247,3,1490.44,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27739,DistName8,RetailerID9,247,21,10721.82,4,5,1,80.0,100.0,20.0,2.57,5,Potential-Medium Customers
27740,DistName3,RetailerID95,247,9,1601.14,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27741,DistName3,RetailerID8,247,1,185.71,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27742,DistName3,RetailerID90,247,8,1083.23,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27743,DistName4,RetailerID94,247,10,1528.16,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27744,DistName3,RetailerID95,247,4,1138.59,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27745,DistName8,RetailerID9,247,9,1299.58,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27746,DistName6,RetailerID44,247,4,1380.43,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27747,DistName3,RetailerID81,247,3,1116.52,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27748,DistName3,RetailerID47,247,3,287.21,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27749,DistName3,RetailerID82,247,7,1656.27,4,3,2,80.0,60.0,40.0,2.58,0,Potential-Medium Customers
27750,DistName8,RetailerID9,247,18,4893.06,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27751,DistName6,RetailerID8,247,11,2131.91,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27752,DistName1,RetailerID36,247,3,1191.76,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27753,DistName5,RetailerID95,247,9,845.01,4,4,4,80.0,80.0,80.0,4.0,0,Medium Value Customers
27754,DistName3,RetailerID27,247,2,12042.15,4,1,1,80.0,20.0,20.0,1.45,5,Lost Customers
27755,DistName3,RetailerID36,247,5,845.74,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27767,DistName7,RetailerID95,247,21,3476.36,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27769,DistName9,RetailerID81,333,2,470.02,1,1,5,20.0,20.0,100.0,3.28,0,Medium Value Customers
27770,DistName3,RetailerID37,333,5,1048.94,1,3,3,20.0,60.0,60.0,2.7,0,Potential-Medium Customers
27771,DistName7,RetailerID87,333,18,5727.26,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
27772,DistName4,RetailerID95,333,12,4850.48,1,4,1,20.0,80.0,20.0,1.84,1,Lost Customers
27773,DistName9,RetailerID81,333,11,986.96,1,4,3,20.0,80.0,60.0,2.98,0,Potential-Medium Customers
27774,DistName6,RetailerID90,333,21,5040.84,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
27775,DistName7,RetailerID37,302,14,1576.47,1,5,2,20.0,100.0,40.0,2.69,0,Potential-Medium Customers
27776,DistName3,RetailerID83,302,3,658.74,1,2,4,20.0,40.0,80.0,2.99,0,Potential-Medium Customers
27777,DistName7,RetailerID91,302,14,2433.06,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
27778,DistName3,RetailerID34,302,3,6059.7,1,2,1,20.0,40.0,20.0,1.28,2,Lost Customers
27779,DistName3,RetailerID79,302,8,2070.34,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
27780,DistName7,RetailerID95,302,25,5520.17,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
27781,DistName3,RetailerID77,302,19,1570.88,1,5,2,20.0,100.0,40.0,2.69,0,Potential-Medium Customers
27782,DistName3,RetailerID91,302,12,1042.85,1,4,3,20.0,80.0,60.0,2.98,0,Potential-Medium Customers
27783,DistName6,RetailerID55,302,7,623.51,1,3,4,20.0,60.0,80.0,3.27,0,Medium Value Customers
27784,DistName6,RetailerID79,302,14,2869.45,1,5,1,20.0,100.0,20.0,2.12,3,Low Value Customers
27785,DistName6,RetailerID55,302,6,887.85,1,3,4,20.0,60.0,80.0,3.27,0,Medium Value Customers
27786,DistName5,RetailerID81,302,11,1868.8,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
27787,DistName8,RetailerID9,302,3,1082.1,1,2,3,20.0,40.0,60.0,2.42,0,Low Value Customers
27788,DistName3,RetailerID8,302,4,476.06,1,2,5,20.0,40.0,100.0,3.56,0,Medium Value Customers
27789,DistName8,RetailerID95,302,30,15614.95,1,5,1,20.0,100.0,20.0,2.12,5,Low Value Customers
27790,DistName7,RetailerID77,302,10,3661.22,1,4,1,20.0,80.0,20.0,1.84,1,Lost Customers
27791,DistName4,RetailerID8,302,7,1392.9,1,3,3,20.0,60.0,60.0,2.7,0,Potential-Medium Customers
27792,DistName3,RetailerID90,302,7,1161.58,1,3,3,20.0,60.0,60.0,2.7,0,Potential-Medium Customers
27793,DistName6,RetailerID81,302,9,1291.35,1,4,3,20.0,80.0,60.0,2.98,0,Potential-Medium Customers
27794,DistName3,RetailerID79,302,3,856.88,1,2,4,20.0,40.0,80.0,2.99,0,Potential-Medium Customers
27795,DistName3,RetailerID89,302,25,10560.17,1,5,1,20.0,100.0,20.0,2.12,5,Low Value Customers
27796,DistName7,RetailerID5,302,12,3618.38,1,4,1,20.0,80.0,20.0,1.84,1,Lost Customers
27797,DistName3,RetailerID95,302,3,983.97,1,2,4,20.0,40.0,80.0,2.99,0,Potential-Medium Customers
27798,DistName9,RetailerID81,302,7,997.89,1,3,3,20.0,60.0,60.0,2.7,0,Potential-Medium Customers
27799,DistName6,RetailerID95,302,14,2784.98,1,5,1,20.0,100.0,20.0,2.12,3,Low Value Customers
27800,DistName3,RetailerID95,302,3,1355.28,1,2,3,20.0,40.0,60.0,2.42,0,Low Value Customers
27801,DistName6,RetailerID94,302,8,1085.03,1,4,3,20.0,80.0,60.0,2.98,0,Potential-Medium Customers
27802,DistName3,RetailerID36,302,9,4047.78,1,4,1,20.0,80.0,20.0,1.84,1,Lost Customers
27803,DistName7,RetailerID35,302,4,784.03,1,2,4,20.0,40.0,80.0,2.99,0,Potential-Medium Customers
27807,DistName4,RetailerID98,302,2,340.01,1,1,5,20.0,20.0,100.0,3.28,0,Medium Value Customers
27808,DistName9,RetailerID94,302,30,5692.64,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
27809,DistName4,RetailerID75,302,6,1000.7,1,3,3,20.0,60.0,60.0,2.7,0,Potential-Medium Customers
27810,DistName4,RetailerID98,302,3,582.18,1,2,4,20.0,40.0,80.0,2.99,0,Potential-Medium Customers
27811,DistName3,RetailerID78,302,1,114.28,1,1,5,20.0,20.0,100.0,3.28,0,Medium Value Customers
27812,DistName1,RetailerID20,302,1,707.1,1,1,4,20.0,20.0,80.0,2.71,0,Potential-Medium Customers
27813,DistName3,RetailerID80,302,14,2225.57,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
27814,DistName7,RetailerID81,302,3,1016.51,1,2,3,20.0,40.0,60.0,2.42,0,Low Value Customers
27815,DistName1,RetailerID141,302,2,198.15,1,1,5,20.0,20.0,100.0,3.28,0,Medium Value Customers
27816,DistName3,RetailerID46,302,4,259.7,1,2,5,20.0,40.0,100.0,3.56,0,Medium Value Customers
27817,DistName4,RetailerID94,302,5,1315.32,1,3,3,20.0,60.0,60.0,2.7,0,Potential-Medium Customers
27818,DistName8,RetailerID9,302,4,624.27,1,2,4,20.0,40.0,80.0,2.99,0,Potential-Medium Customers
27819,DistName7,RetailerID81,302,6,715.61,1,3,4,20.0,60.0,80.0,3.27,0,Medium Value Customers
27820,DistName3,RetailerID146,302,1,514.58,1,1,5,20.0,20.0,100.0,3.28,0,Medium Value Customers
27821,DistName9,RetailerID81,302,9,2730.34,1,4,1,20.0,80.0,20.0,1.84,3,Lost Customers
27822,DistName7,RetailerID79,302,6,362.54,1,3,5,20.0,60.0,100.0,3.84,0,Medium Value Customers
27823,DistName7,RetailerID35,302,3,492.41,1,2,5,20.0,40.0,100.0,3.56,0,Medium Value Customers
27824,DistName7,RetailerID79,302,5,1604.94,1,3,2,20.0,60.0,40.0,2.13,0,Low Value Customers
27825,DistName6,RetailerID52,302,2,197.23,1,1,5,20.0,20.0,100.0,3.28,0,Medium Value Customers
27826,DistName3,RetailerID77,302,5,3460.57,1,3,1,20.0,60.0,20.0,1.56,1,Lost Customers
27827,DistName8,RetailerID95,302,25,5179.7,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
27828,DistName7,RetailerID98,302,5,1035.03,1,3,3,20.0,60.0,60.0,2.7,0,Potential-Medium Customers
27829,DistName6,RetailerID55,302,3,2327.53,1,2,2,20.0,40.0,40.0,1.85,3,Lost Customers
27830,DistName4,RetailerID98,302,10,2400.48,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
27831,DistName8,RetailerID95,302,21,4128.38,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
27832,DistName7,RetailerID95,302,7,4697.1,1,3,1,20.0,60.0,20.0,1.56,1,Lost Customers
27833,DistName7,RetailerID33,302,8,5960.66,1,4,1,20.0,80.0,20.0,1.84,2,Lost Customers
27834,DistName4,RetailerID90,302,28,5407.31,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
27835,DistName3,RetailerID37,302,2,483.34,1,1,5,20.0,20.0,100.0,3.28,0,Medium Value Customers
27836,DistName9,RetailerID90,302,8,829.91,1,4,4,20.0,80.0,80.0,3.55,0,Medium Value Customers
27837,DistName1,RetailerID13,302,2,390.39,1,1,5,20.0,20.0,100.0,3.28,0,Medium Value Customers
27838,DistName7,RetailerID71,302,14,2543.34,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
27839,DistName3,RetailerID60,302,3,919.29,1,2,4,20.0,40.0,80.0,2.99,0,Potential-Medium Customers
27840,DistName3,RetailerID52,302,3,247.66,1,2,5,20.0,40.0,100.0,3.56,0,Medium Value Customers
27841,DistName5,RetailerID79,302,10,4346.41,1,4,1,20.0,80.0,20.0,1.84,1,Lost Customers
27842,DistName7,RetailerID90,302,9,1047.65,1,4,3,20.0,80.0,60.0,2.98,0,Potential-Medium Customers
27843,DistName8,RetailerID91,302,19,2804.08,1,5,1,20.0,100.0,20.0,2.12,3,Low Value Customers
27844,DistName6,RetailerID94,302,14,1409.38,1,5,3,20.0,100.0,60.0,3.26,0,Medium Value Customers
27845,DistName7,RetailerID8,302,17,3014.41,1,5,1,20.0,100.0,20.0,2.12,3,Low Value Customers
27846,DistName6,RetailerID95,302,28,3286.1,1,5,1,20.0,100.0,20.0,2.12,3,Low Value Customers
27847,DistName4,RetailerID79,302,14,2825.45,1,5,1,20.0,100.0,20.0,2.12,3,Low Value Customers
27848,DistName1,RetailerID16,302,1,217.0,1,1,5,20.0,20.0,100.0,3.28,0,Medium Value Customers
27849,DistName3,RetailerID95,302,3,644.5,1,2,4,20.0,40.0,80.0,2.99,0,Potential-Medium Customers
27850,DistName9,RetailerID90,274,16,3807.34,2,5,1,40.0,100.0,20.0,2.27,1,Low Value Customers
27851,DistName3,RetailerID136,274,2,1043.79,2,1,3,40.0,20.0,60.0,2.29,0,Low Value Customers
27852,DistName8,RetailerID9,274,13,3281.44,2,5,1,40.0,100.0,20.0,2.27,3,Low Value Customers
27853,DistName3,RetailerID34,274,1,625.0,2,1,4,40.0,20.0,80.0,2.86,0,Potential-Medium Customers
27854,DistName4,RetailerID91,274,12,3870.91,2,4,1,40.0,80.0,20.0,1.99,1,Lost Customers
27861,DistName6,RetailerID9,274,8,1588.06,2,4,2,40.0,80.0,40.0,2.56,0,Potential-Medium Customers
27862,DistName6,RetailerID9,274,7,1256.83,2,3,3,40.0,60.0,60.0,2.85,0,Potential-Medium Customers
27863,DistName3,RetailerID79,274,5,793.12,2,3,4,40.0,60.0,80.0,3.42,0,Medium Value Customers
27864,DistName7,RetailerID75,274,6,1155.53,2,3,3,40.0,60.0,60.0,2.85,0,Potential-Medium Customers
27865,DistName3,RetailerID51,274,2,191.49,2,1,5,40.0,20.0,100.0,3.43,0,Medium Value Customers
27866,DistName8,RetailerID9,274,7,1821.21,2,3,2,40.0,60.0,40.0,2.28,0,Low Value Customers
27867,DistName3,RetailerID83,274,2,317.86,2,1,5,40.0,20.0,100.0,3.43,0,Medium Value Customers
27868,DistName7,RetailerID81,274,4,889.28,2,2,4,40.0,40.0,80.0,3.14,0,Medium Value Customers
27869,DistName3,RetailerID8,274,5,1442.79,2,3,3,40.0,60.0,60.0,2.85,0,Potential-Medium Customers
27870,DistName8,RetailerID94,274,8,1441.26,2,4,3,40.0,80.0,60.0,3.13,0,Medium Value Customers
27871,DistName8,RetailerID9,274,15,2700.39,2,5,1,40.0,100.0,20.0,2.27,3,Low Value Customers
27872,DistName8,RetailerID94,274,29,3730.15,2,5,1,40.0,100.0,20.0,2.27,1,Low Value Customers
27873,DistName3,RetailerID90,274,4,657.75,2,2,4,40.0,40.0,80.0,3.14,0,Medium Value Customers
27874,DistName4,RetailerID98,274,2,2431.83,2,1,2,40.0,20.0,40.0,1.72,3,Lost Customers
27876,DistName3,RetailerID90,274,5,291.6,2,3,5,40.0,60.0,100.0,3.99,0,Medium Value Customers
27877,DistName6,RetailerID9,274,9,1294.77,2,4,3,40.0,80.0,60.0,3.13,0,Medium Value Customers
27878,DistName8,RetailerID95,274,8,1490.08,2,4,3,40.0,80.0,60.0,3.13,0,Medium Value Customers
27879,DistName7,RetailerID95,274,13,2961.16,2,5,1,40.0,100.0,20.0,2.27,3,Low Value Customers
27880,DistName3,RetailerID37,274,3,835.64,2,2,4,40.0,40.0,80.0,3.14,0,Medium Value Customers
27881,DistName8,RetailerID94,274,15,3322.73,2,5,1,40.0,100.0,20.0,2.27,3,Low Value Customers
27882,DistName7,RetailerID79,274,10,1665.9,2,4,2,40.0,80.0,40.0,2.56,0,Potential-Medium Customers
27883,DistName8,RetailerID9,274,7,1585.71,2,3,2,40.0,60.0,40.0,2.28,0,Low Value Customers
27885,DistName6,RetailerID81,274,7,3014.31,2,3,1,40.0,60.0,20.0,1.71,3,Lost Customers
27887,DistName6,RetailerID65,274,6,570.81,2,3,5,40.0,60.0,100.0,3.99,0,Medium Value Customers
27888,DistName1,RetailerID115,274,1,740.14,2,1,4,40.0,20.0,80.0,2.86,0,Potential-Medium Customers
27890,DistName3,RetailerID77,274,6,1002.52,2,3,3,40.0,60.0,60.0,2.85,0,Potential-Medium Customers
27891,DistName1,RetailerID85,274,1,351.24,2,1,5,40.0,20.0,100.0,3.43,0,Medium Value Customers
27892,DistName7,RetailerID95,274,9,739.44,2,4,4,40.0,80.0,80.0,3.7,0,Medium Value Customers
27893,DistName6,RetailerID90,274,4,1048.2,2,2,3,40.0,40.0,60.0,2.57,0,Potential-Medium Customers
27894,DistName9,RetailerID95,274,14,1864.71,2,5,2,40.0,100.0,40.0,2.84,3,Potential-Medium Customers
27896,DistName3,RetailerID35,274,3,419.88,2,2,5,40.0,40.0,100.0,3.71,0,Medium Value Customers
27897,DistName1,RetailerID43,274,2,602.08,2,1,4,40.0,20.0,80.0,2.86,0,Potential-Medium Customers
27898,DistName3,RetailerID86,274,10,1341.3,2,4,3,40.0,80.0,60.0,3.13,0,Medium Value Customers
27899,DistName3,RetailerID79,274,7,1450.05,2,3,3,40.0,60.0,60.0,2.85,0,Potential-Medium Customers
27900,DistName6,RetailerID55,274,4,824.6,2,2,4,40.0,40.0,80.0,3.14,0,Medium Value Customers
27901,DistName1,RetailerID13,274,2,421.92,2,1,5,40.0,20.0,100.0,3.43,0,Medium Value Customers
27902,DistName8,RetailerID95,274,9,2625.04,2,4,1,40.0,80.0,20.0,1.99,3,Lost Customers
27903,DistName4,RetailerID94,274,16,5897.63,2,5,1,40.0,100.0,20.0,2.27,2,Low Value Customers
27904,DistName4,RetailerID90,274,2,462.16,2,1,5,40.0,20.0,100.0,3.43,0,Medium Value Customers
27905,DistName3,RetailerID35,274,2,1375.01,2,1,3,40.0,20.0,60.0,2.29,0,Low Value Customers
27906,DistName3,RetailerID81,274,7,2210.65,2,3,2,40.0,60.0,40.0,2.28,3,Low Value Customers
27907,DistName7,RetailerID79,274,4,581.77,2,2,4,40.0,40.0,80.0,3.14,0,Medium Value Customers
27908,DistName8,RetailerID9,274,1,8395.0,2,1,1,40.0,20.0,20.0,1.15,2,Lost Customers
27909,DistName7,RetailerID133,274,1,1354.2,2,1,3,40.0,20.0,60.0,2.29,0,Low Value Customers
27911,DistName3,RetailerID91,274,6,1658.93,2,3,2,40.0,60.0,40.0,2.28,0,Low Value Customers
27912,DistName7,RetailerID133,274,1,36.94,2,1,5,40.0,20.0,100.0,3.43,0,Medium Value Customers
27915,DistName7,RetailerID95,274,6,1646.4,2,3,2,40.0,60.0,40.0,2.28,0,Low Value Customers
27916,DistName3,RetailerID35,274,1,364.29,2,1,5,40.0,20.0,100.0,3.43,0,Medium Value Customers
27917,DistName8,RetailerID9,274,27,3471.61,2,5,1,40.0,100.0,20.0,2.27,1,Low Value Customers
27918,DistName7,RetailerID94,274,11,846.32,2,4,4,40.0,80.0,80.0,3.7,0,Medium Value Customers
27919,DistName7,RetailerID71,274,7,717.05,2,3,4,40.0,60.0,80.0,3.42,0,Medium Value Customers
27920,DistName6,RetailerID85,274,11,1372.84,2,4,3,40.0,80.0,60.0,3.13,0,Medium Value Customers
27921,DistName3,RetailerID91,274,11,985.84,2,4,3,40.0,80.0,60.0,3.13,0,Medium Value Customers
27922,DistName6,RetailerID90,274,9,1958.75,2,4,2,40.0,80.0,40.0,2.56,3,Potential-Medium Customers
27923,DistName7,RetailerID49,274,5,472.43,2,3,5,40.0,60.0,100.0,3.99,0,Medium Value Customers
27924,DistName3,RetailerID52,274,8,1211.79,2,4,3,40.0,80.0,60.0,3.13,0,Medium Value Customers
27925,DistName6,RetailerID81,274,7,4086.49,2,3,1,40.0,60.0,20.0,1.71,1,Lost Customers
27926,DistName3,RetailerID146,274,1,257.29,2,1,5,40.0,20.0,100.0,3.43,0,Medium Value Customers
27927,DistName6,RetailerID8,243,15,2194.8,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
27928,DistName8,RetailerID95,243,14,3184.02,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
27929,DistName7,RetailerID91,243,6,1390.12,5,3,3,100.0,60.0,60.0,3.3,0,Medium Value Customers
27930,DistName5,RetailerID81,243,15,3412.7,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
27931,DistName3,RetailerID37,243,3,536.18,5,2,5,100.0,40.0,100.0,4.16,0,High Value Customers
27932,DistName6,RetailerID90,243,9,1456.85,5,4,3,100.0,80.0,60.0,3.58,0,Medium Value Customers
27933,DistName6,RetailerID90,243,20,3004.73,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
27934,DistName8,RetailerID9,243,4,1103.53,5,2,3,100.0,40.0,60.0,3.02,0,Medium Value Customers
27935,DistName1,RetailerID13,243,2,722.2,5,1,4,100.0,20.0,80.0,3.31,0,Medium Value Customers
27936,DistName3,RetailerID42,243,3,1051.06,5,2,3,100.0,40.0,60.0,3.02,0,Medium Value Customers
27937,DistName3,RetailerID21,243,3,2583.24,5,2,2,100.0,40.0,40.0,2.45,3,Low Value Customers
27938,DistName3,RetailerID95,243,12,3107.42,5,4,1,100.0,80.0,20.0,2.44,3,Low Value Customers
27939,DistName7,RetailerID8,243,6,590.63,5,3,4,100.0,60.0,80.0,3.87,0,Medium Value Customers
27940,DistName6,RetailerID8,243,9,1327.15,5,4,3,100.0,80.0,60.0,3.58,0,Medium Value Customers
27941,DistName7,RetailerID90,243,15,1287.63,5,5,3,100.0,100.0,60.0,3.86,0,Medium Value Customers
27942,DistName3,RetailerID8,243,10,1767.28,5,4,2,100.0,80.0,40.0,3.01,0,Medium Value Customers
27943,DistName7,RetailerID91,243,11,1949.79,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
27944,DistName6,RetailerID55,243,8,1240.4,5,4,3,100.0,80.0,60.0,3.58,0,Medium Value Customers
27945,DistName3,RetailerID8,243,3,616.18,5,2,4,100.0,40.0,80.0,3.59,0,Medium Value Customers
27946,DistName3,RetailerID51,243,6,776.85,5,3,4,100.0,60.0,80.0,3.87,0,Medium Value Customers
27947,DistName7,RetailerID194,243,3,187.41,5,2,5,100.0,40.0,100.0,4.16,0,High Value Customers
27948,DistName7,RetailerID37,243,4,783.7,5,2,4,100.0,40.0,80.0,3.59,0,Medium Value Customers
27949,DistName6,RetailerID9,243,8,3368.5,5,4,1,100.0,80.0,20.0,2.44,3,Low Value Customers
27950,DistName7,RetailerID95,243,30,2503.02,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
27951,DistName3,RetailerID8,243,3,644.73,5,2,4,100.0,40.0,80.0,3.59,0,Medium Value Customers
27952,DistName3,RetailerID37,243,3,1000.34,5,2,3,100.0,40.0,60.0,3.02,0,Medium Value Customers
27953,DistName6,RetailerID55,243,6,742.36,5,3,4,100.0,60.0,80.0,3.87,0,Medium Value Customers
27954,DistName4,RetailerID94,243,11,1284.19,5,4,3,100.0,80.0,60.0,3.58,0,Medium Value Customers
27955,DistName6,RetailerID55,243,2,496.41,5,1,5,100.0,20.0,100.0,3.88,0,Medium Value Customers
27956,DistName9,RetailerID81,243,6,1595.59,5,3,2,100.0,60.0,40.0,2.73,0,Potential-Medium Customers
27957,DistName4,RetailerID98,243,1,1822.9,5,1,2,100.0,20.0,40.0,2.17,0,Low Value Customers
27958,DistName7,RetailerID81,243,2,289.08,5,1,5,100.0,20.0,100.0,3.88,0,Medium Value Customers
27959,DistName6,RetailerID91,243,20,4194.54,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
27960,DistName3,RetailerID34,243,5,747.31,5,3,4,100.0,60.0,80.0,3.87,0,Medium Value Customers
27961,DistName3,RetailerID8,243,13,2295.87,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
27962,DistName3,RetailerID43,243,7,784.81,5,3,4,100.0,60.0,80.0,3.87,0,Medium Value Customers
27963,DistName4,RetailerID95,243,15,2525.01,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
27964,DistName7,RetailerID8,243,8,1096.04,5,4,3,100.0,80.0,60.0,3.58,0,Medium Value Customers
27965,DistName3,RetailerID81,243,26,2991.98,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
27966,DistName7,RetailerID98,243,6,2716.94,5,3,1,100.0,60.0,20.0,2.16,3,Low Value Customers
27967,DistName4,RetailerID98,243,2,956.9,5,1,4,100.0,20.0,80.0,3.31,0,Medium Value Customers
27968,DistName3,RetailerID81,243,12,2103.41,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
27969,DistName8,RetailerID90,243,13,4793.7,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
27970,DistName1,RetailerID68,243,1,782.15,5,1,4,100.0,20.0,80.0,3.31,0,Medium Value Customers
27971,DistName8,RetailerID9,243,3,385.64,5,2,5,100.0,40.0,100.0,4.16,0,High Value Customers
27972,DistName3,RetailerID34,243,2,491.16,5,1,5,100.0,20.0,100.0,3.88,0,Medium Value Customers
27973,DistName2,RetailerID43,243,2,386.98,5,1,5,100.0,20.0,100.0,3.88,0,Medium Value Customers
27975,DistName2,RetailerID178,243,1,342.56,5,1,5,100.0,20.0,100.0,3.88,0,Medium Value Customers
27977,DistName3,RetailerID78,243,1,591.12,5,1,4,100.0,20.0,80.0,3.31,0,Medium Value Customers
27978,DistName3,RetailerID37,243,1,1480.0,5,1,3,100.0,20.0,60.0,2.74,0,Potential-Medium Customers
27979,DistName4,RetailerID98,243,15,4865.59,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
27980,DistName8,RetailerID90,243,12,1893.27,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
27981,DistName1,RetailerID13,243,2,461.68,5,1,5,100.0,20.0,100.0,3.88,0,Medium Value Customers
27982,DistName5,RetailerID90,243,21,3230.15,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
27983,DistName6,RetailerID79,243,10,1824.28,5,4,2,100.0,80.0,40.0,3.01,0,Medium Value Customers
27984,DistName3,RetailerID81,243,6,1293.77,5,3,3,100.0,60.0,60.0,3.3,0,Medium Value Customers
27985,DistName3,RetailerID27,243,1,539.15,5,1,5,100.0,20.0,100.0,3.88,0,Medium Value Customers
27986,DistName3,RetailerID56,243,7,1036.52,5,3,3,100.0,60.0,60.0,3.3,0,Medium Value Customers
27987,DistName7,RetailerID95,243,11,1110.62,5,4,3,100.0,80.0,60.0,3.58,0,Medium Value Customers
27988,DistName7,RetailerID95,243,10,1075.3,5,4,3,100.0,80.0,60.0,3.58,0,Medium Value Customers
27989,DistName7,RetailerID8,243,7,1070.77,5,3,3,100.0,60.0,60.0,3.3,0,Medium Value Customers
27990,DistName6,RetailerID95,243,21,3343.06,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
27991,DistName3,RetailerID95,243,5,2682.26,5,3,1,100.0,60.0,20.0,2.16,3,Low Value Customers
27992,DistName3,RetailerID42,243,2,579.61,5,1,5,100.0,20.0,100.0,3.88,0,Medium Value Customers
